region,Year,week,date,bloom_stage,T2M,T2M_pred,T2M_final,T2M_MAX,T2M_MAX_pred,T2M_MAX_final,T2M_MIN,T2M_MIN_pred,T2M_MIN_final,PRECTOTCORR,PRECTOTCORR_pred,PRECTOTCORR_final,RH2M,RH2M_pred,RH2M_final,VPD,VPD_pred,VPD_final,ET0,ET0_pred,ET0_final,QV2M,QV2M_pred,QV2M_final,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN_pred,ALLSKY_SFC_SW_DWN_final,PS,PS_pred,PS_final
usa_11,2023,12,2023-03-24,PoB,,10.8772427199458,10.8772427199458,,14.301257257954216,14.301257257954216,,7.736139763940425,7.736139763940425,,2.5517076463205073,2.5517076463205073,,70.99872060696572,70.99872060696572,,1.3323357692617375,1.3323357692617375,,6.585313355387711,6.585313355387711,,0.006316859258574147,0.006316859258574147,,17.210579148419804,17.210579148419804,,95.31872069055596,95.31872069055596
usa_11,2023,13,2023-03-31,PoB,,11.520345143707477,11.520345143707477,,16.091096258893128,16.091096258893128,,7.585336932194241,7.585336932194241,,0.41725959811685065,0.41725959811685065,,71.00173300643071,71.00173300643071,,1.3931984977001506,1.3931984977001506,,7.81159218971546,7.81159218971546,,0.006247974555980627,0.006247974555980627,,22.102278780924674,22.102278780924674,,95.39848822426822,95.39848822426822
usa_11,2023,14,2023-04-07,PoB,,12.24840363047405,12.24840363047405,,16.568456851332215,16.568456851332215,,8.398405195126491,8.398405195126491,,2.069982997408716,2.069982997408716,,72.18775150012388,72.18775150012388,,1.4593158574335292,1.4593158574335292,,7.570634093864291,7.570634093864291,,0.006490353344100181,0.006490353344100181,,20.520612862769916,20.520612862769916,,95.29090013568234,95.29090013568234
usa_11,2023,15,2023-04-14,PoB,,11.379194707465281,11.379194707465281,,15.919282933779773,15.919282933779773,,7.284904146683692,7.284904146683692,,0.9191570438456629,0.9191570438456629,,69.19627731319979,69.19627731319979,,1.379917801955641,1.379917801955641,,7.81950123023181,7.81950123023181,,0.006053708322907727,0.006053708322907727,,22.764109725971444,22.764109725971444,,95.35573593910328,95.35573593910328
usa_11,2023,16,2023-04-21,LPoB,,12.274741509991507,12.274741509991507,,16.758740167357566,16.758740167357566,,8.293001770406555,8.293001770406555,,1.086701226730797,1.086701226730797,,69.70700161836561,69.70700161836561,,1.4657828527240633,1.4657828527240633,,8.16126506691453,8.16126506691453,,0.0064284984584041,0.0064284984584041,,23.962979650191333,23.962979650191333,,95.38783341470918,95.38783341470918
usa_11,2023,17,2023-04-28,NoBloom,,13.577304920103465,13.577304920103465,,18.595734203727346,18.595734203727346,,9.173857607674321,9.173857607674321,,0.10751810897640306,0.10751810897640306,,66.4484814780063,66.4484814780063,,1.585386772299335,1.585386772299335,,8.966157900238555,8.966157900238555,,0.006314175668978431,0.006314175668978431,,25.099367949369316,25.099367949369316,,95.27041574287836,95.27041574287836
usa_11,2023,18,2023-05-05,LPoB,,14.249253411555765,14.249253411555765,,19.132461176551875,19.132461176551875,,9.762806948465833,9.762806948465833,,0.2180077392845869,0.2180077392845869,,65.76589277807982,65.76589277807982,,1.6749759388988315,1.6749759388988315,,9.025416494319623,9.025416494319623,,0.006517570699014924,0.006517570699014924,,24.915753058547867,24.915753058547867,,95.11125238933181,95.11125238933181
usa_11,2023,19,2023-05-12,LPoB,,13.699263471188267,13.699263471188267,,18.624621961681548,18.624621961681548,,9.202942360907379,9.202942360907379,,0.2057239067194585,0.2057239067194585,,67.48539602348187,67.48539602348187,,1.614013483395242,1.614013483395242,,8.947006711930674,8.947006711930674,,0.0065547997565368835,0.0065547997565368835,,25.62081528380101,25.62081528380101,,95.21399201622722,95.21399201622722
usa_11,2023,20,2023-05-19,LPoB,,14.257614814882734,14.257614814882734,,19.21107668864265,19.21107668864265,,9.6743802161901,9.6743802161901,,0.4843536219706631,0.4843536219706631,,66.5235790305147,66.5235790305147,,1.6653026701551557,1.6653026701551557,,9.221973015285501,9.221973015285501,,0.00656876231487378,0.00656876231487378,,25.919820698200137,25.919820698200137,,95.13250518254856,95.13250518254856
usa_11,2023,21,2023-05-26,EoB,,15.559561003312808,15.559561003312808,,20.34025877392466,20.34025877392466,,11.02325666618834,11.02325666618834,,0.29980373549107137,0.29980373549107137,,68.04097335601784,68.04097335601784,,1.8374681744335728,1.8374681744335728,,8.759059439681225,8.759059439681225,,0.0071018072172135075,0.0071018072172135075,,23.512233776218835,23.512233776218835,,95.03595490165286,95.03595490165286
usa_11,2023,22,2023-06-02,EoB,,16.712896421954735,16.712896421954735,,21.71416683534406,21.71416683534406,,12.07644825828195,12.07644825828195,,0.28947651489866805,0.28947651489866805,,64.55660867844739,64.55660867844739,,1.9776498850099002,1.9776498850099002,,9.99007472697566,9.99007472697566,,0.007264349311020684,0.007264349311020684,,26.02804593052015,26.02804593052015,,94.99717251865424,94.99717251865424
usa_11,2023,23,2023-06-09,NoBloom,,17.288506949218732,17.288506949218732,,22.510759021462253,22.510759021462253,,12.364252983949818,12.364252983949818,,0.2163021578709609,0.2163021578709609,,61.899916238600156,61.899916238600156,,2.057083002999661,2.057083002999661,,10.454555775307359,10.454555775307359,,0.007061778488068577,0.007061778488068577,,28.06362195854592,28.06362195854592,,95.045132922061,95.045132922061
usa_11,2023,24,2023-06-16,NoBloom,,18.16723055596706,18.16723055596706,,23.587674838920147,23.587674838920147,,12.888267820266604,12.888267820266604,,0.04288303375673176,0.04288303375673176,,60.237599288132316,60.237599288132316,,2.1981608940777413,2.1981608940777413,,10.969380737756843,10.969380737756843,,0.007239319800506561,0.007239319800506561,,29.048382663336174,29.048382663336174,,95.07255858977304,95.07255858977304
usa_11,2023,25,2023-06-23,NoBloom,,20.690103427030213,20.690103427030213,,26.331045223426855,26.331045223426855,,15.217440976048758,15.217440976048758,,0.06299211228032872,0.06299211228032872,,58.54809306406781,58.54809306406781,,2.599841653640857,2.599841653640857,,10.836594750856916,10.836594750856916,,0.007572075550010554,0.007572075550010554,,27.056936781427183,27.056936781427183,,95.02441848220478,95.02441848220478
usa_11,2023,26,2023-06-30,NoBloom,,19.91091263695711,19.91091263695711,,25.491605794245075,25.491605794245075,,14.69818227169495,14.69818227169495,,0.07074649028309231,0.07074649028309231,,57.84169109118284,57.84169109118284,,2.4480695459177664,2.4480695459177664,,11.059681533619177,11.059681533619177,,0.007256710618744752,0.007256710618744752,,26.918259858099503,26.918259858099503,,95.13344872882122,95.13344872882122
usa_11,2024,5,2024-02-02,NoBloom,,10.681175728856632,10.681175728856632,,14.61149311730266,14.61149311730266,,7.802238039000502,7.802238039000502,,1.7276215713045653,1.7276215713045653,,74.02940716523173,74.02940716523173,,1.3266116774984547,1.3266116774984547,,5.421181836797087,5.421181836797087,,0.0064139353270957974,0.0064139353270957974,,11.513332397604888,11.513332397604888,,95.4280331652937,95.4280331652937
usa_11,2024,6,2024-02-09,NoBloom,,10.069140757644199,10.069140757644199,,14.252093126169207,14.252093126169207,,6.920659908871868,6.920659908871868,,3.0496594505474013,3.0496594505474013,,73.47918885804634,73.47918885804634,,1.293643205193094,1.293643205193094,,5.665151575692647,5.665151575692647,,0.005887070233161384,0.005887070233161384,,12.407788905541386,12.407788905541386,,95.2967893999788,95.2967893999788
usa_11,2024,7,2024-02-16,NoBloom,,8.770277920245185,8.770277920245185,,12.942156111713432,12.942156111713432,,5.353381405594531,5.353381405594531,,2.4901100628897392,2.4901100628897392,,70.9009306282597,70.9009306282597,,1.178293311501396,1.178293311501396,,5.8190153916148395,5.8190153916148395,,0.005386370181255217,0.005386370181255217,,13.521528694905058,13.521528694905058,,95.24350716799525,95.24350716799525
usa_11,2024,8,2024-02-23,NoBloom,,6.171564099542943,6.171564099542943,,10.0340461279319,10.0340461279319,,2.907855774624433,2.907855774624433,,0.8839622576626006,0.8839622576626006,,69.48417851070896,69.48417851070896,,1.0053745189998504,1.0053745189998504,,5.531987590364041,5.531987590364041,,0.0044854285554225765,0.0044854285554225765,,15.158784224193461,15.158784224193461,,95.50989507521079,95.50989507521079
usa_11,2024,9,2024-03-01,NoBloom,,9.102319418004182,9.102319418004182,,13.2127594072775,13.2127594072775,,6.020599095973288,6.020599095973288,,2.715149827212652,2.715149827212652,,70.64047465593103,70.64047465593103,,1.195959418717193,1.195959418717193,,5.943172878185106,5.943172878185106,,0.005676852741124467,0.005676852741124467,,14.735555694834204,14.735555694834204,,95.25564434155322,95.25564434155322
usa_11,2024,10,2024-03-08,PoB,,9.561775667676445,9.561775667676445,,13.764417345672113,13.764417345672113,,6.243659731664541,6.243659731664541,,1.5266242456242916,1.5266242456242916,,72.25963954671552,72.25963954671552,,1.2329797106227056,1.2329797106227056,,5.842333156965433,5.842333156965433,,0.005860276555608595,0.005860276555608595,,15.822953570085419,15.822953570085419,,95.30763830876211,95.30763830876211
usa_11,2024,11,2024-03-15,SoB,,10.778263885484318,10.778263885484318,,15.10370916049285,15.10370916049285,,7.025984313639425,7.025984313639425,,1.3087984843307114,1.3087984843307114,,72.86626522549973,72.86626522549973,,1.345068403578389,1.345068403578389,,6.524414670149891,6.524414670149891,,0.006047527630261373,0.006047527630261373,,17.65250021793513,17.65250021793513,,95.36537610031358,95.36537610031358
usa_11,2024,12,2024-03-22,MoB,,10.375394490832287,10.375394490832287,,14.228491549275441,14.228491549275441,,6.867158402625583,6.867158402625583,,3.3855715358294454,3.3855715358294454,,72.9989959550561,72.9989959550561,,1.2985036329405923,1.2985036329405923,,6.445015641518238,6.445015641518238,,0.006058860688624802,0.006058860688624802,,17.05278074422479,17.05278074422479,,95.2781452114601,95.2781452114601
usa_11,2024,13,2024-03-29,MoB,,11.699759092102468,11.699759092102468,,16.286192199750186,16.286192199750186,,7.7361510509173375,7.7361510509173375,,0.6402663556901927,0.6402663556901927,,72.03672434746149,72.03672434746149,,1.411514255398365,1.411514255398365,,7.432962198343793,7.432962198343793,,0.006358506137560933,0.006358506137560933,,21.272240391262745,21.272240391262745,,95.40253168661411,95.40253168661411
usa_11,2024,14,2024-04-05,PoB,,12.216685849622648,12.216685849622648,,16.46709730485581,16.46709730485581,,8.510941158322709,8.510941158322709,,2.054292890877041,2.054292890877041,,72.91573761369744,72.91573761369744,,1.4538749417304342,1.4538749417304342,,7.451840365623138,7.451840365623138,,0.0067427731897320275,0.0067427731897320275,,20.17175395439406,20.17175395439406,,95.29468773687282,95.29468773687282
usa_11,2024,15,2024-04-12,SoB,,11.66251468255739,11.66251468255739,,16.3074824852165,16.3074824852165,,7.520415220955577,7.520415220955577,,0.6253526306600767,0.6253526306600767,,67.52834810290886,67.52834810290886,,1.4153248443023825,1.4153248443023825,,8.096862192569247,8.096862192569247,,0.0058734332619578165,0.0058734332619578165,,23.59980959997938,23.59980959997938,,95.32678274214328,95.32678274214328
usa_11,2024,16,2024-04-19,PoB,,12.527810957518433,12.527810957518433,,17.033596789771117,17.033596789771117,,8.436606052889394,8.436606052889394,,0.41011441602891174,0.41011441602891174,,70.43694018264603,70.43694018264603,,1.4815660179726,1.4815660179726,,7.978585434727818,7.978585434727818,,0.006468520772914798,0.006468520772914798,,22.335171223391427,22.335171223391427,,95.27918704357995,95.27918704357995
usa_11,2024,17,2024-04-26,LPoB,,14.135031315378749,14.135031315378749,,19.0997118263889,19.0997118263889,,9.694254438403487,9.694254438403487,,0.09862886499964572,0.09862886499964572,,66.62447031575073,66.62447031575073,,1.6543804724757059,1.6543804724757059,,8.627838568749713,8.627838568749713,,0.006555535873405524,0.006555535873405524,,24.487724600127553,24.487724600127553,,95.2245822289806,95.2245822289806
usa_11,2024,18,2024-05-03,LPoB,,14.353456114308733,14.353456114308733,,19.28034493170705,19.28034493170705,,9.948194974365776,9.948194974365776,,0.14842518417191675,0.14842518417191675,,64.69209918774,64.69209918774,,1.6814284983816026,1.6814284983816026,,9.056325536288746,9.056325536288746,,0.00652501405402308,0.00652501405402308,,25.144909695133748,25.144909695133748,,95.15375552600628,95.15375552600628
usa_11,2024,19,2024-05-10,LPoB,,14.263809362741732,14.263809362741732,,19.206228600208075,19.206228600208075,,9.749566900891075,9.749566900891075,,0.28040681435126147,0.28040681435126147,,67.73331141330969,67.73331141330969,,1.6695570237508284,1.6695570237508284,,8.854164206388404,8.854164206388404,,0.006717008187553036,0.006717008187553036,,24.793645575786567,24.793645575786567,,95.18745596086654,95.18745596086654
usa_11,2024,20,2024-05-17,LPoB,,14.24692480385487,14.24692480385487,,19.10655132922337,19.10655132922337,,9.804588819683586,9.804588819683586,,0.9596464840561222,0.9596464840561222,,66.97417747500344,66.97417747500344,,1.6625213230191724,1.6625213230191724,,9.08110597423775,9.08110597423775,,0.006627418627719229,0.006627418627719229,,24.70520545415251,24.70520545415251,,95.14530482115403,95.14530482115403
usa_11,2024,21,2024-05-24,LPoB,,13.764804753454499,13.764804753454499,,18.400810955986024,18.400810955986024,,9.485910608639818,9.485910608639818,,0.5717834906374012,0.5717834906374012,,67.7444229462868,67.7444229462868,,1.608364880993196,1.608364880993196,,8.781718891316583,8.781718891316583,,0.00681247599255057,0.00681247599255057,,23.93582875814913,23.93582875814913,,95.068027811313,95.068027811313
usa_11,2024,22,2024-05-31,EoB,,16.499561460698352,16.499561460698352,,21.53465349690867,21.53465349690867,,11.530991769061789,11.530991769061789,,0.2933517079790253,0.2933517079790253,,64.7368993796857,64.7368993796857,,1.9467361425675123,1.9467361425675123,,9.827161086400324,9.827161086400324,,0.007170207319774517,0.007170207319774517,,25.86198674135488,25.86198674135488,,94.99477708565394,94.99477708565394
usa_11,2024,23,2024-06-07,NoBloom,,17.38576447642076,17.38576447642076,,22.716262792711888,22.716262792711888,,12.3364289158606,12.3364289158606,,0.20907621867028067,0.20907621867028067,,61.08145157582925,61.08145157582925,,2.0709921028687175,2.0709921028687175,,10.467238446656733,10.467238446656733,,0.007014149498166363,0.007014149498166363,,27.874966937110276,27.874966937110276,,95.04646829804426,95.04646829804426
usa_11,2024,24,2024-06-14,NoBloom,,18.251701322309536,18.251701322309536,,23.714336336528582,23.714336336528582,,13.105747031159824,13.105747031159824,,0.0420316721495889,0.0420316721495889,,60.12511148172641,60.12511148172641,,2.197469766304905,2.197469766304905,,10.706395475759882,10.706395475759882,,0.007222897675852007,0.007222897675852007,,27.590222391404485,27.590222391404485,,95.01098226364978,95.01098226364978
usa_11,2024,25,2024-06-21,NoBloom,,19.245545948654282,19.245545948654282,,25.324035042747287,25.324035042747287,,12.98270168632836,12.98270168632836,,0.059669999114229016,0.059669999114229016,,59.13744848546451,59.13744848546451,,2.3580236954441745,2.3580236954441745,,10.703898128142262,10.703898128142262,,0.007127805133308443,0.007127805133308443,,27.465021946428596,27.465021946428596,,95.04657260539781,95.04657260539781
usa_11,2024,26,2024-06-28,NoBloom,,19.786898769769618,19.786898769769618,,25.339855782269463,25.339855782269463,,14.565929049703033,14.565929049703033,,0.09718940718891712,0.09718940718891712,,58.74810883337039,58.74810883337039,,2.4296042443544965,2.4296042443544965,,11.015616157271573,11.015616157271573,,0.007373628031354578,0.007373628031354578,,27.497827733064046,27.497827733064046,,95.11854931857637,95.11854931857637
usa_11,2025,5,2025-01-31,NoBloom,,10.209032591368095,10.209032591368095,,14.270248247565736,14.270248247565736,,7.200137703011461,7.200137703011461,,1.4290914598802116,1.4290914598802116,,75.81976606366923,75.81976606366923,,1.2907106884046626,1.2907106884046626,,5.295420562329654,5.295420562329654,,0.006307090339047281,0.006307090339047281,,10.847160416170635,10.847160416170635,,95.46559295243422,95.46559295243422
usa_11,2025,6,2025-02-07,NoBloom,,7.845761416441209,7.845761416441209,,11.783209910938126,11.783209910938126,,5.011293877694352,5.011293877694352,,2.896302472417091,2.896302472417091,,74.28543944219454,74.28543944219454,,1.1189782502948789,1.1189782502948789,,5.461319170666852,5.461319170666852,,0.005572021745666077,0.005572021745666077,,11.747267285791581,11.747267285791581,,95.36114733565415,95.36114733565415
usa_11,2025,7,2025-02-14,NoBloom,,10.758310403388974,10.758310403388974,,15.520441825999145,15.520441825999145,,7.346175293641919,7.346175293641919,,0.7095805526172108,0.7095805526172108,,70.51667112614271,70.51667112614271,,1.3256852539882646,1.3256852539882646,,5.777676280831579,5.777676280831579,,0.005959336515816529,0.005959336515816529,,13.924733932362527,13.924733932362527,,95.51068993393913,95.51068993393913
usa_11,2025,8,2025-02-21,NoBloom,,10.548454589477362,10.548454589477362,,15.071650715436409,15.071650715436409,,7.11969497550924,7.11969497550924,,0.4101444735249869,0.4101444735249869,,68.88557955131273,68.88557955131273,,1.3103216619289315,1.3103216619289315,,6.007132971268962,6.007132971268962,,0.005597841194928308,0.005597841194928308,,15.137043037189489,15.137043037189489,,95.3700695245713,95.3700695245713
usa_11,2025,9,2025-02-28,NoBloom,,10.465117553385403,10.465117553385403,,14.58483436013676,14.58483436013676,,7.276754697190346,7.276754697190346,,2.9060487291843766,2.9060487291843766,,70.60858342942174,70.60858342942174,,1.30994993610248,1.30994993610248,,6.199914669445881,6.199914669445881,,0.006043034124025547,0.006043034124025547,,14.617073187925175,14.617073187925175,,95.25671049206349,95.25671049206349
usa_11,2025,10,2025-03-07,SoB,,11.038545152653771,11.038545152653771,,15.42891844009531,15.42891844009531,,7.400185070684525,7.400185070684525,,0.966784088904831,0.966784088904831,,71.00555702888498,71.00555702888498,,1.3527449835130547,1.3527449835130547,,6.114051439483891,6.114051439483891,,0.006102273203071776,0.006102273203071776,,16.120501781146917,16.120501781146917,,95.3854705901095,95.3854705901095
usa_11,2025,11,2025-03-14,SoB,,11.952531562053899,11.952531562053899,,16.45461241007654,16.45461241007654,,8.266940718689197,8.266940718689197,,1.5249328884814322,1.5249328884814322,,69.35359118442649,69.35359118442649,,1.4377462616215917,1.4377462616215917,,6.687408408901436,6.687408408901436,,0.006190543188536267,0.006190543188536267,,17.379431197704072,17.379431197704072,,95.37523618359383,95.37523618359383
usa_11,2025,12,2025-03-21,MoB,,10.559696563297207,10.559696563297207,,14.755506256094117,14.755506256094117,,6.989990527785022,6.989990527785022,,2.6327187584422047,2.6327187584422047,,72.4080746585531,72.4080746585531,,1.3193702982499775,1.3193702982499775,,6.468705988997833,6.468705988997833,,0.006016323951929088,0.006016323951929088,,17.965075252264363,17.965075252264363,,95.27886666504574,95.27886666504574
usa_11,2025,13,2025-03-28,PoB,,10.901451126142652,10.901451126142652,,15.005217849720088,15.005217849720088,,7.261682354134458,7.261682354134458,,1.0434490487882655,1.0434490487882655,,71.66254781356301,71.66254781356301,,1.349450174264409,1.349450174264409,,7.028542392453591,7.028542392453591,,0.006082210224242477,0.006082210224242477,,19.660485030293362,19.660485030293362,,95.38337801888457,95.38337801888457
usa_11,2025,14,2025-04-04,PoB,,10.917935182371389,10.917935182371389,,15.26029174575714,15.26029174575714,,7.020632880642349,7.020632880642349,,1.6176676163146115,1.6176676163146115,,70.79200433731052,70.79200433731052,,1.3406786693693606,1.3406786693693606,,7.446051368528604,7.446051368528604,,0.005878427095769455,0.005878427095769455,,21.196591258709528,21.196591258709528,,95.2836673790745,95.2836673790745
usa_11,2025,15,2025-04-11,PoB,,11.901419339923464,11.901419339923464,,16.306098189617003,16.306098189617003,,7.937732230096742,7.937732230096742,,1.0445402231611414,1.0445402231611414,,70.28813354251697,70.28813354251697,,1.4292909845316035,1.4292909845316035,,7.641320155881297,7.641320155881297,,0.006198001896847852,0.006198001896847852,,21.391187236706973,21.391187236706973,,95.26992955128605,95.26992955128605
usa_11,2025,16,2025-04-18,LPoB,,12.306751222851124,12.306751222851124,,17.24449994863414,17.24449994863414,,7.85949372191946,7.85949372191946,,0.3767484011656744,0.3767484011656744,,65.37681823309067,65.37681823309067,,1.4807111392885608,1.4807111392885608,,8.303240740820373,8.303240740820373,,0.005862943106203833,0.005862943106203833,,24.757757443629572,24.757757443629572,,95.37237636181982,95.37237636181982
usa_11,2025,17,2025-04-25,LPoB,,13.459425531294276,13.459425531294276,,18.071178922043284,18.071178922043284,,9.301677588284797,9.301677588284797,,0.9122951093395697,0.9122951093395697,,67.62816388375136,67.62816388375136,,1.586420727058999,1.586420727058999,,8.502854105476787,8.502854105476787,,0.0065557087802224365,0.0065557087802224365,,23.763217273065493,23.763217273065493,,95.19857056358944,95.19857056358944
usa_11,2025,18,2025-05-02,EoB,,15.399269868959044,15.399269868959044,,20.693377232133997,20.693377232133997,,10.618627073067247,10.618627073067247,,0.13692281643282297,0.13692281643282297,,63.22911181731862,63.22911181731862,,1.797434669917628,1.797434669917628,,9.050435294091363,9.050435294091363,,0.006507729458599766,0.006507729458599766,,25.34974075414542,25.34974075414542,,95.25731743388599,95.25731743388599
usa_11,2025,19,2025-05-09,EoB,,14.572195906817706,14.572195906817706,,19.501846405905315,19.501846405905315,,10.112507957440316,10.112507957440316,,0.30915238867791417,0.30915238867791417,,64.5441520869384,64.5441520869384,,1.705055311716523,1.705055311716523,,9.064871439147113,9.064871439147113,,0.006476582008376867,0.006476582008376867,,25.034795887307403,25.034795887307403,,95.19039254762778,95.19039254762778
usa_11,2025,20,2025-05-16,NoBloom,,15.08468610539951,15.08468610539951,,20.07141429695393,20.07141429695393,,10.250691202611247,10.250691202611247,,0.5980069246386056,0.5980069246386056,,63.173102887462754,63.173102887462754,,1.7599500567392912,1.7599500567392912,,9.557372289220517,9.557372289220517,,0.006310604676870647,0.006310604676870647,,26.268369440617924,26.268369440617924,,95.21792384548613,95.21792384548613
usa_11,2025,21,2025-05-23,EoB,,14.419812390421264,14.419812390421264,,19.0572953838223,19.0572953838223,,10.052457222310812,10.052457222310812,,0.7330415312588585,0.7330415312588585,,67.59545765212226,67.59545765212226,,1.6829706748591646,1.6829706748591646,,9.151876286912952,9.151876286912952,,0.006821907823775808,0.006821907823775808,,24.78602628819448,24.78602628819448,,95.13840819047617,95.13840819047617
usa_11,2025,22,2025-05-30,EoB,,17.320540388649732,17.320540388649732,,22.663125637214772,22.663125637214772,,12.289185966269843,12.289185966269843,,0.20536034908234133,0.20536034908234133,,61.69560471223951,61.69560471223951,,2.056658098408766,2.056658098408766,,9.881790821661776,9.881790821661776,,0.006961271248363683,0.006961271248363683,,25.876035351899105,25.876035351899105,,95.0476848272834,95.0476848272834
usa_11,2025,23,2025-06-06,NoBloom,,18.09887972098217,18.09887972098217,,23.539970699068117,23.539970699068117,,12.872968479202088,12.872968479202088,,0.1253096274004393,0.1253096274004393,,60.3938996998727,60.3938996998727,,2.171045215054869,2.171045215054869,,10.24006554942635,10.24006554942635,,0.007089201863281159,0.007089201863281159,,26.239469452664384,26.239469452664384,,94.94154760015412,94.94154760015412
usa_11,2025,24,2025-06-13,NoBloom,,18.400446671095523,18.400446671095523,,23.83673564120963,23.83673564120963,,13.205106474666941,13.205106474666941,,0.07647484634530897,0.07647484634530897,,58.540977244428596,58.540977244428596,,2.204412751689873,2.204412751689873,,10.538203035004896,10.538203035004896,,0.006961230523977707,0.006961230523977707,,27.32188164824265,27.32188164824265,,95.05407417308848,95.05407417308848
usa_11,2025,25,2025-06-20,NoBloom,,18.443994657395084,18.443994657395084,,24.07154102685658,24.07154102685658,,13.078721410056405,13.078721410056405,,0.04486095986571704,0.04486095986571704,,56.00501006220776,56.00501006220776,,2.2123620165080427,2.2123620165080427,,10.947192975183588,10.947192975183588,,0.006523592548416158,0.006523592548416158,,28.95292473841412,28.95292473841412,,95.09381577289714,95.09381577289714
usa_11,2025,26,2025-06-27,NoBloom,,20.010350371839433,20.010350371839433,,25.543361981451977,25.543361981451977,,14.854061104516145,14.854061104516145,,0.1231623955410288,0.1231623955410288,,60.13915229619294,60.13915229619294,,2.4585145332498306,2.4585145332498306,,11.0350337061327,11.0350337061327,,0.007727637666799413,0.007727637666799413,,27.208266797760757,27.208266797760757,,95.03942453970025,95.03942453970025
